%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
13.0, 3233.917443027192, -3837.23572936484, -7349.3876873716945, -4892.573343822163, -6727.025714758124, -4479.311940587991, -4938.439123444453, -4588.701377952263, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630280185E9, 0.0, 2025-02-17 16:26:03.028
14.0, 3234.7221058275827, -3831.6701449954685, -7371.31474868235, -4906.453777128909, -6711.848880272971, -4467.510219515589, -4935.734562365361, -4589.751909941663, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630280464E9, 0.0, 2025-02-17 16:26:03.028
15.0, 3234.7221058275827, -3808.334923784128, -7368.073745736331, -4971.899684894048, -6685.160897393334, -4441.78336164753, -4915.059198744202, -4572.697528922264, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630280752E9, 0.0, 2025-02-17 16:26:03.028
16.0, 3235.0573819944125, -3817.2756215662507, -7354.528588596415, -4964.590664457162, -6700.091862689479, -4455.0826495984375, -4920.758893580305, -4576.184401057291, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630281136E9, 0.0, 2025-02-17 16:26:03.028
17.0, 3233.492759882541, -3841.4155055779825, -7353.992146729487, -4907.5266608627635, -6730.512586893152, -4483.737585990141, -4942.730658379872, -4593.886982665895, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630281475E9, 0.0, 2025-02-17 16:26:03.028
18.0, 3232.35282091532, -3841.907243955999, -7372.9240742831325, -4899.59179158113, -6723.270621689632, -4480.116603388382, -4945.591681670151, -4598.111462367948, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630281763E9, 0.0, 2025-02-17 16:26:03.028
19.0, 3234.0515534939236, -3817.1191593550634, -7376.992091773998, -4971.340891282665, -6692.604028296952, -4450.83581815193, -4923.619916870584, -4580.1630115703365, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820363028205E9, 0.0, 2025-02-17 16:26:03.028
20.0, 3233.6045186048173, -3820.3154588121724, -7361.256463677462, -4976.012405873824, -6701.65648480135, -4457.384879277334, -4923.888137804048, -4579.581866214498, 0.002, 0.9380000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.739820363028242E9, 0.0, 2025-02-17 16:26:03.028
21.0, 3230.5199778699853, -3841.8625404670884, -7356.339079897294, -4921.943536036437, -6729.99849677068, -4483.581123778954, -4942.64125140205, -4594.512831510643, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 48.0, 29.0, 80.0, 9.0, 176.0, 0.0, 0.0, 0.0, 1.7398203630282717E9, 0.0, 2025-02-17 16:26:03.028
22.0, 3231.0787714813678, -3852.747840016823, -7375.516876639948, -4897.3119136466885, -6736.368743940443, -4491.247772127124, -4954.867655619104, -4605.845165949484, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630283084E9, 0.0, 2025-02-17 16:26:03.028
23.0, 3232.1516552152225, -3826.1939676039183, -7384.837554077811, -4966.64702494705, -6701.142394678878, -4459.083611855938, -4932.627669886073, -4588.120232596425, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630283368E9, 0.0, 2025-02-17 16:26:03.028
24.0, 3231.5258063704737, -3823.7352757138347, -7368.453725392071, -4984.930751911492, -6703.534031335596, -4459.038908367027, -4927.978507039369, -4582.420537760322, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630283656E9, 0.0, 2025-02-17 16:26:03.028
25.0, 3231.749323815027, -3846.3775928470604, -7363.424582889626, -4940.093152534146, -6732.703057849772, -4485.972760435672, -4947.446876459941, -4598.3573315569565, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630284004E9, 0.0, 2025-02-17 16:26:03.028
26.0, 3231.25758543701, -3863.2531599108174, -7378.064975507853, -4899.100053203113, -6747.678726634828, -4501.931905976761, -4964.009519101324, -4613.958849186761, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630284288E9, 0.0, 2025-02-17 16:26:03.028
27.0, 3230.363515658798, -3836.296956097717, -7390.693711125102, -4958.890969621059, -6710.843051772482, -4468.493696271622, -4942.149513024034, -4597.999703645672, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630284946E9, 0.0, 2025-02-17 16:26:03.028
28.0, 3230.430570892164, -3827.8032932047004, -7376.388594673705, -4992.284475837288, -6706.238592414688, -4462.346966546413, -4933.409980942009, -4588.723729696719, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630285256E9, 0.0, 2025-02-17 16:26:03.028
29.0, 3229.6706115806833, -3846.914034713988, -7368.207856203063, -4954.174751540989, -6731.764284582649, -4485.816298224485, -4948.922091593992, -4600.860726935951, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630285563E9, 0.0, 2025-02-17 16:26:03.028
30.0, 3229.357687158309, -3870.00338673632, -7379.629597619724, -4902.318704404677, -6755.85946510547, -4508.36920837989, -4970.022138359802, -4619.636192278408, 0.006, 0.9380000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630285864E9, 0.0, 2025-02-17 16:26:03.028
31.0, 3230.2517569365214, -3849.9985754488202, -7398.248600750995, -4950.330251494676, -6723.8964705343815, -4481.010673166594, -4954.845303874648, -4609.6896659957965, -0.01, 0.9380000000000001, 0.312, 192.0, 255.0, 176.0, 29.0, 80.0, 9.0, 192.0, 0.0, 0.0, 0.0, 1.7398203630286164E9, 0.0, 2025-02-17 16:26:03.028
32.0, 3229.0894662248456, -3833.748857229812, -7385.150478500185, -4996.79952821726, -6709.948981994269, -4465.856190425896, -4938.953213566925, -4594.825755933018, -0.01, 0.9380000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7398203630286484E9, 0.0, 2025-02-17 16:26:03.028
